Brand,Screen_Size,CPU_Model,Ram,Rating,Graphics,Disk_Size,Price
hp,16.1,i7,8.0,4.1,nvidia,16.0,129999.0
hp,16.1,i7,6.0,4.6,nvidia,16.0,135506.0
hp,13.5,i7,32.0,4.6,intel,512.0,232999.0
hp,15.6,i3,8.0,4.4,intel,512.0,41999.0
hp,15.6,i5,8.0,4.4,intel,512.0,52249.0
hp,14.0,ryzen5,8.0,4.6,amd,512.0,62999.0
hp,14.0,i7,8.0,4.2,intel,512.0,64999.0
hp,14.0,ryzen5,16.0,4.6,amd,512.0,82999.0
hp,14.0,i5,16.0,4.4,intel,512.0,85999.0
hp,14.0,i5,16.0,4.4,intel,1024.0,91999.0
hp,15.6,i7,4.0,4.4,nvidia,16.0,127999.0
hp,16.1,ryzen7,8.0,4.5,nvidia,32.0,163999.0
hp,16.1,ryzen7,8.0,4.5,nvidia,16.0,145999.0
hp,15.6,celeron,8.0,3.7,intel,512.0,30949.0
hp,15.6,ryzen7,16.0,4.2,amd,512.0,58359.0
hp,15.6,ryzen5,16.0,4.2,amd,512.0,45924.0
hp,15.0,ryzen7,16.0,4.2,amd,1024.0,62999.0
hp,14.0,i3,8.0,4.0,intel,512.0,58999.0
hp,15.6,i5,16.0,4.4,intel,8.0,76999.0
hp,14.0,ultra7,16.0,4.1,intel,1024.0,107999.0
hp,14.0,ultra5,16.0,4.1,intel,512.0,90999.0
hp,13.3,i7,32.0,4.4,intel,512.0,134999.0
hp,14.0,i7,32.0,4.4,intel,512.0,123999.0
hp,14.0,i7,32.0,4.6,intel,1024.0,143999.0
hp,14.0,i7,32.0,4.4,intel,1024.0,147999.0
hp,16.0,i5,16.0,4.5,nvidia,512.0,131999.0
hp,16.0,i7,16.0,4.2,intel,1024.0,148999.0
hp,15.6,i7,16.0,4.9,nvidia,1024.0,173499.0
hp,15.6,i5,4.0,4.3,nvidia,16.0,61899.0
hp,15.6,i5,4.0,4.3,nvidia,16.0,70499.0
hp,15.0,ryzen5,8.0,4.6,amd,512.0,59999.0
hp,15.6,i5,16.0,4.5,intel,512.0,60999.0
hp,15.6,ryzen5,16.0,4.3,nvidia,512.0,63048.0
hp,15.6,i5,16.0,4.2,nvidia,512.0,72649.0
hp,15.6,ryzen5,8.0,4.4,amd,512.0,39499.0
hp,14.0,i5,8.0,4.3,intel,512.0,64999.0
hp,16.0,i7,32.0,4.4,intel,1024.0,195999.0
hp,15.6,ryzen3,8.0,4.4,amd,512.0,38699.0
hp,14.0,ryzen5,8.0,3.0,amd,512.0,38999.0
hp,14.0,ryzen3,8.0,3.0,amd,512.0,39999.0
hp,15.6,i3,8.0,4.6,intel,512.0,42999.0
hp,15.6,ryzen5,8.0,4.5,amd,256.0,44500.0
hp,15.6,i5,8.0,4.6,intel,512.0,53999.0
hp,14.0,i3,8.0,4.2,intel,512.0,58999.0
hp,14.0,i5,8.0,4.2,intel,512.0,64099.0
hp,34.0,i7,32.0,4.4,nvidia,512.0,177694.0
dell,15.6,i5,16.0,4.3,intel,256.0,67076.0
msi,15.6,ryzen5,16.0,4.5,amd,512.0,57318.0
msi,17.3,i9,64.0,5.0,nvidia,2048.0,200899.18
alienware,17.3,i7,16.0,5.0,nvidia,1024.0,147595.9
excaliberpc,17.3,i7,16.0,4.1,nvidia,512.0,139318.0
excaliberpc,17.3,i7,32.0,5.0,nvidia,4096.0,270190.0
gigabyte,15.6,ryzen9,16.0,4.1,nvidia,512.0,114718.0
msi,15.6,i5,16.0,5.0,nvidia,1024.0,56579.18
excaliberpc,17.3,i7,32.0,5.0,nvidia,1024.0,204918.0
excaliberpc,17.3,i9,32.0,5.0,nvidia,1024.0,262318.0
msi,17.3,i9,32.0,5.0,nvidia,1024.0,155718.0
msi,15.6,i5,32.0,4.2,nvidia,1024.0,65518.0
msi,15.6,i7,32.0,4.8,intel,1024.0,155718.0
other,14.0,celeron,4.0,3.8,intel,128.0,18859.18
excaliberpc,14.0,i5,16.0,3.0,nvidia,512.0,90118.0
excaliberpc,14.0,i7,16.0,3.0,nvidia,512.0,98318.0
other,16.2,i7,32.0,4.9,other,512.0,237718.0
other,13.3,i7,16.0,2.8,other,1024.0,120453.9
msi,15.6,i7,16.0,5.0,intel,1024.0,77950.02
msi,16.0,i9,32.0,4.6,nvidia,2048.0,221318.0
acer,15.6,i3,4.0,4.3,intel,128.0,19598.0
msi,17.3,i7,16.0,4.5,nvidia,1024.0,126033.18
msi,15.6,i5,8.0,5.0,intel,512.0,85732.64
msi,17.3,i7,16.0,5.0,nvidia,1024.0,122691.68
msi,15.6,i5,16.0,4.1,nvidia,1024.0,57399.18
msi,15.6,i7,64.0,3.7,nvidia,2048.0,135218.0
msi,15.6,i7,16.0,4.0,nvidia,512.0,135218.0
msi,14.1,i5,8.0,4.3,intel,512.0,57399.18
msi,17.3,ryzen7,16.0,5.0,amd,512.0,122998.36
msi,15.6,i7,16.0,4.5,nvidia,512.0,129149.18
msi,14.0,i7,16.0,3.1,nvidia,1024.0,98154.0
excaliberpc,15.6,i7,32.0,5.0,nvidia,1024.0,155718.0
msi,15.6,i7,8.0,3.9,nvidia,512.0,81918.0
excaliberpc,15.6,i7,32.0,2.5,nvidia,1024.0,137678.0
msi,17.3,i7,16.0,4.5,nvidia,512.0,133243.44
msi,17.3,i7,16.0,4.4,nvidia,512.0,102499.18
msi,15.6,i7,32.0,4.2,nvidia,1024.0,204918.0
msi,17.3,i7,16.0,4.3,nvidia,1024.0,172118.0
msi,15.6,i7,16.0,4.7,nvidia,512.0,91184.0
lenovo,15.6,ryzen5,8.0,4.4,nvidia,256.0,53218.0
msi,15.6,i7,16.0,3.7,nvidia,1024.0,195238.72
msi,17.3,i7,32.0,4.0,nvidia,1024.0,221318.0
msi,15.6,i7,64.0,4.2,nvidia,1024.0,229518.0
msi,15.6,i7,16.0,5.0,nvidia,1024.0,122918.0
msi,14.0,i7,16.0,4.2,nvidia,512.0,80076.28
excaliberpc,17.3,i7,32.0,5.0,nvidia,1024.0,147518.0
msi,15.6,i7,64.0,4.4,nvidia,1024.0,270518.0
msi,15.6,i7,8.0,4.3,nvidia,1024.0,81999.18000000001
msi,15.6,i7,8.0,4.5,nvidia,256.0,90199.18
msi,17.3,i7,8.0,4.5,nvidia,512.0,106599.18
msi,17.3,i9,32.0,4.3,nvidia,1024.0,278718.0
msi,15.6,i7,32.0,3.7,nvidia,512.0,213199.18
msi,15.6,i5,16.0,5.0,nvidia,512.0,87274.23999999999
msi,15.6,i7,16.0,4.5,nvidia,512.0,77818.0
msi,17.3,i7,64.0,4.2,nvidia,512.0,163997.54
msi,14.0,i5,8.0,2.0,intel,512.0,62893.18
msi,15.6,i5,8.0,4.5,nvidia,256.0,46337.380000000005
msi,15.6,i7,4.0,4.8,nvidia,1024.0,131118.0
msi,15.6,i7,8.0,4.2,nvidia,512.0,92208.18
msi,15.6,i7,32.0,4.2,nvidia,1024.0,163999.18
msi,17.3,i7,32.0,4.7,nvidia,1024.0,163918.0
excaliberpc,17.3,i9,32.0,5.0,nvidia,2048.0,282818.0
msi,15.6,i9,16.0,4.0,intel,1024.0,138190.5
msi,17.3,i7,16.0,4.0,nvidia,512.0,139806.72
msi,15.6,i7,16.0,3.3,nvidia,512.0,90199.18
msi,15.6,i9,32.0,3.9,nvidia,2048.0,298066.72000000003
msi,17.3,i7,16.0,4.8,nvidia,512.0,102499.18
msi,13.4,i7,16.0,3.3,intel,512.0,81997.54000000001
msi,14.0,i7,16.0,4.3,intel,512.0,77899.18000000001
excaliberpc,15.6,i9,32.0,5.0,nvidia,1024.0,213118.0
msi,15.6,i5,8.0,4.7,intel,512.0,65717.26
msi,15.6,i5,32.0,3.8,nvidia,1024.0,114799.18
msi,17.3,i7,16.0,5.0,nvidia,512.0,118818.0
msi,15.6,i5,16.0,5.0,nvidia,256.0,65518.0
msi,15.6,i5,8.0,4.3,nvidia,512.0,98318.0
msi,15.6,i7,16.0,3.6,intel,1024.0,204999.18
msi,17.3,i9,16.0,5.0,nvidia,1024.0,143499.18
excaliberpc,17.3,i7,32.0,5.0,nvidia,1024.0,213118.0
msi,15.6,i7,8.0,4.8,nvidia,512.0,91026.56
msi,13.4,i7,16.0,4.0,intel,1024.0,86919.18000000001
excaliberpc,15.6,ryzen9,16.0,3.4,nvidia,1024.0,137678.0
msi,15.6,i5,16.0,4.4,intel,512.0,74038.62
msi,16.0,i9,32.0,4.0,nvidia,2048.0,182274.52
msi,17.3,i7,64.0,5.0,nvidia,2048.0,176218.0
acer,15.6,ryzen5,8.0,4.5,amd,256.0,39688.0
msi,15.6,i5,8.0,4.8,nvidia,256.0,53298.36
other,12.3,celeron,8.0,4.2,other,256.0,29519.18
other,14.0,celeron,12.0,3.7,intel,256.0,28699.18
excaliberpc,16.0,i7,32.0,5.0,nvidia,1024.0,188518.0
excaliberpc,14.0,ryzen9,16.0,5.0,amd,1024.0,135218.0
excaliberpc,15.6,i9,64.0,5.0,nvidia,1024.0,280358.0
excaliberpc,15.6,i7,16.0,5.0,nvidia,512.0,102418.0
msi,15.6,ryzen7,8.0,4.5,amd,512.0,60351.18
msi,15.6,i5,8.0,4.0,intel,512.0,57175.32
msi,15.6,i7,16.0,4.0,nvidia,1024.0,176218.0
msi,17.3,i7,32.0,3.5,nvidia,1024.0,250796.18
msi,16.0,i5,16.0,5.0,intel,512.0,102385.2
msi,15.6,i7,16.0,3.9,nvidia,1024.0,147518.0
msi,15.6,i7,16.0,4.7,nvidia,512.0,86165.59999999999
msi,16.0,i7,16.0,5.0,nvidia,1024.0,128346.4
msi,15.6,i5,16.0,4.3,nvidia,512.0,53218.0
hp,11.6,i3,4.0,4.5,amd,32.0,14678.0
hp,14.0,celeron,4.0,4.2,intel,64.0,24518.0
hp,14.0,celeron,4.0,4.2,intel,64.0,22058.0
hp,14.0,celeron,4.0,4.5,intel,64.0,26239.18
acer,15.6,i3,4.0,4.3,intel,128.0,26157.18
other,13.0,i7,16.0,4.2,other,256.0,116148.9
hp,14.0,celeron,4.0,4.3,intel,64.0,23698.0
acer,15.6,celeron,4.0,4.6,intel,32.0,18778.0
acer,17.3,i3,20.0,4.6,intel,512.0,42558.0
acer,11.6,i3,4.0,4.4,other,32.0,14678.0
acer,15.6,ryzen3,8.0,4.3,amd,256.0,36899.18
acer,15.6,celeron,4.0,4.3,intel,32.0,18778.0
toughbook,14.0,i7,16.0,2.1,other,512.0,295118.0
acer,17.3,i5,8.0,4.3,intel,512.0,49938.0
acer,15.6,ryzen3,8.0,4.5,intel,512.0,49118.0
acer,15.6,i7,32.0,5.0,intel,1024.0,90199.18
acer,11.6,i3,4.0,5.0,amd,32.0,13858.0
acer,13.5,i5,8.0,4.3,other,256.0,81041.42
asus,15.6,i3,8.0,4.4,intel,128.0,24599.18
acer,17.3,i3,16.0,4.7,intel,1024.0,49199.18
toughbook,14.0,i7,8.0,5.0,intel,512.0,247639.18
acer,14.0,celeron,4.0,5.0,intel,64.0,19188.0
acer,14.0,i3,4.0,4.4,intel,128.0,24518.0
acer,11.6,i3,32.0,4.5,other,32.0,10659.18
acer,17.3,i3,12.0,5.0,intel,512.0,36899.18
acer,12.0,celeron,4.0,4.2,intel,32.0,10659.18
acer,14.0,i5,8.0,5.0,intel,256.0,42558.0
acer,15.6,i7,32.0,4.4,intel,1024.0,77818.0
other,14.0,celeron,12.0,4.3,intel,256.0,26158.0
acer,14.0,i7,16.0,4.0,intel,1024.0,122999.18
acer,14.0,i3,16.0,2.5,intel,1024.0,49770.72
acer,15.6,i3,24.0,4.1,amd,1024.0,49199.18
acer,17.3,celeron,4.0,4.0,intel,64.0,16399.18
acer,15.6,i7,16.0,5.0,nvidia,512.0,79458.0
acer,14.0,celeron,4.0,4.5,intel,64.0,14755.9
acer,15.6,ryzen3,8.0,3.9,amd,128.0,40098.0
acer,15.6,i3,20.0,3.9,other,512.0,38458.0
acer,14.0,celeron,4.0,4.4,intel,32.0,9757.18
acer,14.0,ryzen7,16.0,3.7,nvidia,1024.0,73799.18000000001
acer,17.3,celeron,4.0,4.5,intel,64.0,26978.0
acer,14.0,i3,8.0,4.2,other,256.0,38950.0
acer,14.0,i5,8.0,5.0,intel,512.0,65338.42
acer,15.6,i5,16.0,5.0,nvidia,1024.0,74538.0
acer,11.6,celeron,4.0,4.3,intel,32.0,13858.0
acer,14.0,i7,16.0,4.0,nvidia,512.0,94217.18
acer,15.6,ryzen3,12.0,4.1,amd,512.0,40179.18
acer,17.3,i5,20.0,4.3,intel,512.0,54858.0
acer,15.6,celeron,2.0,4.3,intel,16.0,14596.0
acer,14.0,i5,8.0,4.4,other,512.0,73718.0
acer,15.6,i7,16.0,4.5,nvidia,256.0,98399.18
acer,16.0,i7,16.0,3.5,nvidia,512.0,129794.52
hp,14.0,i3,8.0,4.3,amd,64.0,32799.18
toughbook,10.1,i5,4.0,3.1,intel,4.0,49199.18
chuwi,14.1,celeron,8.0,3.9,intel,256.0,19679.18
acer,15.6,i5,8.0,4.4,nvidia,256.0,61499.18
acer,14.0,i5,16.0,4.6,intel,1024.0,52314.36
acer,14.0,i5,8.0,4.3,intel,256.0,85311.16
acer,11.6,i3,4.0,5.0,intel,32.0,7457.900000000001
acer,15.6,celeron,4.0,4.6,intel,64.0,29519.18
acer,14.0,i7,8.0,3.8,intel,256.0,111020.62
acer,15.6,celeron,4.0,4.5,intel,64.0,28618.0
acer,15.6,i5,8.0,4.2,intel,512.0,61499.18
acer,11.6,i3,4.0,3.6,other,32.0,19598.0
acer,11.6,i3,4.0,4.3,other,32.0,12628.0
hp,15.6,celeron,16.0,4.4,intel,1024.0,39278.0
acer,15.6,i5,16.0,4.1,nvidia,512.0,110861.54
acer,17.3,i7,16.0,4.5,nvidia,512.0,188518.0
acer,15.6,i7,16.0,4.0,nvidia,512.0,84459.18000000001
acer,13.3,i5,8.0,3.7,intel,512.0,49938.0
acer,15.6,celeron,4.0,4.3,intel,16.0,12126.16
acer,11.6,celeron,4.0,3.9,intel,16.0,6559.179999999999
acer,11.6,celeron,4.0,4.5,intel,32.0,11534.12
acer,14.0,i7,16.0,5.0,intel,1024.0,89704.72
acer,14.0,i5,8.0,4.0,intel,256.0,45441.94
acer,15.6,i5,32.0,3.2,nvidia,1024.0,81918.0
acer,15.6,i3,4.0,4.5,other,128.0,25830.0
acer,15.6,i7,16.0,4.6,nvidia,512.0,100031.8
acer,17.3,i5,8.0,4.7,nvidia,256.0,58219.18
acer,15.6,ryzen3,8.0,4.4,amd,256.0,40918.0
acer,14.0,celeron,4.0,4.2,intel,16.0,13525.9
acer,11.6,i3,4.0,4.2,intel,32.0,10659.18
acer,15.6,i5,8.0,4.5,other,256.0,51496.0
acer,11.6,celeron,8.0,2.6,intel,64.0,39359.18
acer,11.6,celeron,4.0,5.0,other,512.0,7216.0
acer,11.6,celeron,4.0,4.2,other,32.0,11398.0
acer,15.6,i7,64.0,5.0,nvidia,2048.0,172938.0
acer,14.0,celeron,4.0,4.3,intel,32.0,20490.16
acer,14.0,i5,8.0,4.8,intel,512.0,114799.18
acer,11.6,i3,4.0,4.1,other,32.0,13118.36
acer,15.6,i3,8.0,4.6,intel,500.0,40918.0
acer,16.0,i7,16.0,5.0,nvidia,1024.0,163999.18
hp,17.3,i3,4.0,4.5,intel,256.0,35505.18
acer,14.0,i7,8.0,4.6,intel,1024.0,65518.0
acer,15.6,i7,16.0,4.4,nvidia,1024.0,94299.18
acer,11.6,i3,4.0,5.0,amd,160.0,16318.0
acer,14.0,celeron,4.0,4.3,intel,32.0,17449.600000000002
acer,15.6,i3,8.0,4.0,intel,64.0,35492.88
acer,11.6,celeron,4.0,4.0,intel,16.0,6559.179999999999
acer,14.0,celeron,4.0,4.3,intel,64.0,10082.72
acer,14.0,i5,8.0,4.4,intel,256.0,68315.02
acer,15.6,i3,8.0,4.8,intel,128.0,62237.18
acer,11.6,celeron,4.0,5.0,intel,32.0,14678.0
acer,13.5,i3,8.0,5.0,intel,256.0,32636.0
acer,14.0,celeron,4.0,4.2,intel,32.0,14349.18
acer,15.6,i7,32.0,5.0,nvidia,1024.0,135218.0
acer,15.6,ryzen3,8.0,4.7,amd,128.0,30258.0
acer,17.3,i3,8.0,5.0,other,256.0,32636.0
acer,14.0,i5,8.0,2.4,intel,512.0,65420.42
acer,14.0,ryzen7,16.0,3.9,nvidia,1024.0,77079.18000000001
acer,15.6,i5,32.0,5.0,nvidia,2048.0,110618.0
acer,15.6,i7,16.0,3.3,amd,1024.0,65518.0
other,15.6,celeron,4.0,3.8,intel,128.0,19679.18
other,15.6,celeron,6.0,3.5,other,128.0,14759.18
acer,15.6,celeron,4.0,3.8,intel,32.0,16318.0
acer,13.5,i5,8.0,4.3,intel,128.0,58958.0
acer,15.6,i3,8.0,4.5,amd,256.0,40999.18
other,14.1,celeron,4.0,4.0,intel,64.0,22545.9
other,15.6,celeron,6.0,4.0,intel,128.0,18531.18
acer,15.6,celeron,4.0,4.5,intel,32.0,17630.0
lenovo,14.0,celeron,4.0,4.2,intel,64.0,14919.9
acer,14.0,i3,8.0,4.0,other,64.0,29519.18
acer,15.6,i5,8.0,4.2,intel,256.0,46739.18
acer,15.6,celeron,4.0,4.4,intel,64.0,24436.0
acer,14.0,i7,16.0,3.9,intel,512.0,77899.18000000001
acer,17.3,i7,32.0,4.0,nvidia,1024.0,127018.0
acer,11.6,i3,4.0,4.4,other,32.0,16400.0
other,13.3,celeron,8.0,3.8,intel,256.0,32799.18
panasonic,13.3,i3,4.0,4.2,intel,160.0,39359.18
acer,11.6,celeron,4.0,4.2,other,32.0,12218.0
acer,14.0,ryzen7,16.0,3.5,amd,512.0,65599.18000000001
acer,11.6,celeron,4.0,4.5,intel,32.0,8199.18
acer,15.6,ryzen5,8.0,4.2,nvidia,512.0,57564.0
acer,17.3,i3,16.0,5.0,intel,1024.0,49118.0
asus,15.6,celeron,4.0,4.2,intel,256.0,24599.18
acer,17.3,i5,8.0,4.6,nvidia,512.0,94218.0
acer,15.6,i5,8.0,4.6,nvidia,256.0,51458.28
acer,15.6,i5,32.0,4.3,nvidia,2048.0,79458.0
acer,14.0,celeron,4.0,4.4,intel,64.0,15334.0
acer,17.3,ryzen7,16.0,4.4,nvidia,1024.0,78638.0
panasonic,10.1,i9,8.0,2.0,intel,128.0,278799.18
acer,15.6,ryzen5,8.0,4.3,amd,512.0,44522.72
acer,15.6,ryzen5,8.0,4.4,amd,512.0,47559.18
acer,15.6,i5,32.0,4.5,nvidia,256.0,61491.8
acer,15.6,i7,16.0,4.0,nvidia,512.0,98318.0
acer,15.6,i3,8.0,3.7,other,512.0,30749.18
panasonic,13.1,i7,8.0,3.0,other,500.0,245999.18
toughbook,14.0,i5,8.0,5.0,other,500.0,106599.18
acer,16.0,i7,16.0,5.0,intel,512.0,102418.0
acer,15.6,i5,16.0,3.0,nvidia,1024.0,69699.18000000001
acer,15.6,i3,8.0,4.3,other,512.0,36899.18
hp,15.6,i3,16.0,4.6,intel,1024.0,46658.0
acer,15.6,i3,20.0,3.9,intel,1024.0,36899.18
acer,11.6,i3,4.0,3.9,other,32.0,15498.0
acer,17.3,ryzen5,8.0,4.2,nvidia,512.0,65618.86
acer,15.6,i5,8.0,4.2,intel,512.0,49200.0
acer,15.6,ryzen3,4.0,4.5,amd,128.0,31652.0
acer,14.0,ryzen7,16.0,4.6,nvidia,512.0,65599.18000000001
acer,15.6,i7,16.0,4.6,nvidia,512.0,125049.18
panasonic,13.1,i7,8.0,2.0,other,500.0,188599.18
acer,17.3,i5,32.0,4.7,nvidia,1024.0,86018.0
acer,15.6,ryzen3,12.0,4.5,amd,512.0,39278.0
acer,15.6,ryzen3,12.0,4.5,amd,1024.0,40821.24
acer,15.6,i7,8.0,4.2,intel,512.0,71339.18000000001
acer,15.6,i3,20.0,3.9,intel,1024.0,35884.840000000004
lenovo,15.6,ryzen5,8.0,4.4,nvidia,256.0,53299.18
acer,15.6,i3,8.0,3.8,intel,128.0,31078.0
acer,14.0,ryzen7,16.0,4.4,nvidia,512.0,59778.0
acer,12.0,celeron,4.0,4.3,intel,32.0,10742.0
acer,15.6,i3,12.0,4.4,intel,512.0,36079.18
acer,17.3,celeron,4.0,4.3,intel,64.0,26978.0
acer,15.6,i3,8.0,4.5,intel,256.0,30831.18
acer,15.6,ryzen3,20.0,4.4,amd,1024.0,49118.0
acer,14.0,celeron,4.0,3.3,intel,64.0,17958.0
asus,14.0,ryzen7,8.0,4.3,nvidia,512.0,72160.0
msi,15.6,i7,16.0,4.4,nvidia,512.0,106514.72
msi,15.6,i7,16.0,4.3,nvidia,512.0,90118.0
asus,15.6,i7,8.0,4.5,nvidia,512.0,73061.18000000001
msi,14.0,i5,16.0,4.5,intel,512.0,61499.18
asus,15.6,i5,8.0,4.6,intel,512.0,50429.18
gigabyte,16.0,i7,8.0,3.0,nvidia,2048.0,148978.41999999998
gigabyte,15.6,i7,16.0,4.1,nvidia,512.0,99609.5
gigabyte,15.0,i7,32.0,4.3,nvidia,512.0,108209.66
acer,15.6,i7,16.0,4.6,nvidia,512.0,98622.22
gigabyte,15.6,i7,16.0,3.0,nvidia,1024.0,213118.0
asus,15.6,i7,8.0,3.5,nvidia,512.0,109879.18
hp,15.6,ryzen7,32.0,4.8,amd,1024.0,69618.0
msi,15.6,i7,16.0,4.5,nvidia,512.0,73718.0
acer,15.6,i5,8.0,4.5,nvidia,256.0,61090.0
msi,15.6,i7,16.0,4.6,nvidia,512.0,98318.0
lg,17.0,i7,16.0,4.2,intel,1024.0,113159.18
hp,11.6,i3,4.0,4.4,other,32.0,13119.18
gigabyte,17.0,i7,16.0,3.8,nvidia,16.0,159845.06
gigabyte,15.6,i7,32.0,3.5,nvidia,1024.0,204918.0
hp,15.0,ryzen7,8.0,4.5,amd,512.0,62156.0
hp,15.6,i3,8.0,4.2,amd,512.0,32718.0
hp,15.6,ryzen7,16.0,4.5,nvidia,512.0,73718.0
asus,14.0,i3,8.0,4.0,intel,128.0,53299.18
acer,15.6,ryzen3,4.0,4.5,amd,128.0,24518.0
alienware,17.3,i7,16.0,4.5,nvidia,1024.0,278718.0
asus,17.3,i5,8.0,4.4,nvidia,512.0,71258.0
lenovo,13.3,i5,8.0,4.3,intel,64.0,26650.0
samsung,13.3,i5,8.0,4.5,intel,256.0,60598.0
other,10.1,i3,4.0,4.2,other,64.0,7379.179999999999
lenovo,15.6,ryzen5,8.0,5.0,nvidia,512.0,68470.0
chuwi,13.0,celeron,8.0,4.1,intel,256.0,22058.0
dell,15.6,i7,16.0,4.3,nvidia,512.0,119637.18
samsung,15.6,i5,8.0,4.4,intel,512.0,53272.12
hp,14.0,i5,8.0,4.5,intel,256.0,47882.26
lenovo,15.6,ryzen5,8.0,4.6,amd,512.0,46080.72
msi,17.3,i7,32.0,4.5,nvidia,2048.0,145959.18
samsung,13.3,i5,8.0,4.5,intel,256.0,51659.18
hp,15.6,ryzen7,16.0,4.1,amd,512.0,54611.18
msi,16.0,i7,32.0,4.0,nvidia,1024.0,186550.0
lenovo,11.6,i3,4.0,4.5,other,64.0,12218.0
gigabyte,17.0,i7,6.0,4.0,nvidia,256.0,163918.0
hp,15.6,i5,8.0,4.4,nvidia,512.0,58958.0
lenovo,15.6,i5,8.0,4.5,intel,512.0,43459.18
asus,11.6,celeron,4.0,4.3,intel,64.0,11480.0
msi,14.0,i5,8.0,5.0,intel,512.0,48607.14
gigabyte,15.6,i7,16.0,4.1,nvidia,512.0,122918.0
gigabyte,15.6,i7,16.0,4.1,nvidia,16.0,141622.19999999998
msi,15.6,i5,8.0,4.6,nvidia,256.0,48132.36
msi,15.6,i5,16.0,4.7,other,1024.0,88559.18000000001
msi,17.3,i7,16.0,4.5,nvidia,1024.0,110699.18
msi,15.6,i5,8.0,4.5,nvidia,256.0,53054.0
msi,15.6,i3,8.0,4.6,nvidia,256.0,49118.0
msi,15.6,i9,32.0,4.1,nvidia,1024.0,201882.36
hp,17.3,i7,32.0,4.4,intel,1024.0,92250.0
lg,16.0,i7,16.0,4.6,intel,1024.0,108977.18
lg,17.0,i7,16.0,4.3,intel,1024.0,115619.18
lg,17.0,i7,32.0,4.1,intel,2048.0,110699.18
lenovo,14.0,ryzen5,16.0,4.5,amd,256.0,57308.16
lg,14.0,i7,16.0,4.2,intel,1024.0,81999.18000000001
lg,14.0,i7,16.0,4.9,intel,512.0,114799.18
lg,13.3,ryzen7,16.0,3.9,amd,256.0,76178.0
lg,16.0,i7,16.0,3.9,intel,2048.0,163999.18
lg,14.0,i7,16.0,5.0,intel,512.0,109798.0
dell,13.4,i7,16.0,4.4,intel,512.0,111438.0
samsung,15.6,i7,16.0,4.3,intel,512.0,91353.74
hp,17.3,i7,32.0,4.6,intel,1024.0,106518.0
lg,15.6,i7,16.0,5.0,intel,2048.0,99219.18
lg,16.0,i7,16.0,4.7,intel,1024.0,109879.18
lg,13.3,ryzen5,8.0,4.3,amd,256.0,35583.9
lg,17.0,i7,16.0,4.7,intel,1024.0,145878.0
lg,16.0,i7,16.0,3.0,intel,512.0,111519.18
lg,16.0,i7,16.0,5.0,intel,2048.0,151618.0
lg,16.0,i7,16.0,3.9,intel,1024.0,106599.18
lg,16.0,i7,16.0,3.5,intel,2048.0,109879.18
asus,14.0,i3,4.0,4.1,intel,128.0,17375.8
asus,15.6,i3,12.0,4.4,intel,512.0,36899.18
hp,14.0,i3,4.0,4.5,intel,64.0,13939.18
hp,17.3,i5,8.0,4.5,intel,512.0,49118.0
hp,17.3,i5,32.0,4.5,intel,2048.0,69618.0
lenovo,17.3,ryzen5,8.0,4.5,amd,512.0,40999.18
lenovo,14.0,i3,4.0,4.3,other,64.0,11070.0
samsung,15.6,i5,8.0,4.2,intel,512.0,65518.0
other,14.0,i3,4.0,4.4,intel,64.0,20499.18
samsung,12.2,celeron,4.0,4.5,intel,32.0,16372.12
asus,15.6,i3,12.0,4.2,intel,128.0,53218.0
asus,14.0,i3,4.0,4.4,intel,128.0,20336.0
hp,15.6,i7,32.0,5.0,intel,2048.0,113078.0
samsung,15.6,i7,32.0,4.3,nvidia,1024.0,138953.1
lg,16.0,i7,16.0,3.3,other,512.0,102499.18
other,14.1,celeron,4.0,4.3,intel,128.0,12299.18
lenovo,14.0,i3,4.0,3.7,amd,64.0,16318.0
lenovo,13.3,i3,4.0,4.4,intel,64.0,19679.18
asus,15.6,ryzen9,32.0,5.0,amd,1024.0,119711.8
acer,15.6,ryzen3,20.0,4.4,amd,128.0,46739.18
other,11.6,i3,4.0,5.0,amd,32.0,15416.0
other,15.6,celeron,6.0,4.1,intel,128.0,19598.0
other,14.1,i3,4.0,4.0,intel,128.0,22139.18
samsung,11.6,celeron,4.0,4.4,intel,64.0,13110.16
dell,16.0,i7,16.0,4.2,amd,512.0,90200.0
other,15.6,celeron,4.0,4.0,intel,64.0,12218.0
asus,15.6,ryzen3,16.0,4.3,amd,256.0,29438.0
lg,14.0,i7,16.0,4.4,intel,1024.0,130311.12
lg,16.0,i7,16.0,4.2,intel,256.0,100613.18
hp,14.0,i3,8.0,4.3,amd,256.0,36079.18
asus,14.0,celeron,4.0,4.3,intel,64.0,14266.36
hp,14.0,celeron,4.0,4.5,intel,32.0,11398.0
asus,17.3,i5,20.0,4.2,intel,512.0,41738.0
chuwi,14.0,celeron,8.0,4.1,other,256.0,24518.0
asus,15.6,i3,8.0,4.5,intel,128.0,27387.18
lg,17.0,i7,16.0,4.4,intel,2048.0,125050.0
lg,17.0,i7,16.0,4.5,intel,1024.0,116439.18
hp,15.6,celeron,8.0,4.4,intel,256.0,14678.0
asus,15.6,celeron,4.0,4.2,intel,64.0,19598.0
hp,14.0,i3,8.0,4.3,amd,64.0,32718.0
asus,15.6,celeron,4.0,4.4,intel,128.0,15989.18
